Row ID;OrderProcessingTime;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;IsProfit
1937;2;Second Class;NP-18685;Nora Pelletier;Home Office;United States;San Francisco;California;94109;West;FUR-FU-10002268;Furniture;Furnishings;Ultra Door Push Plate;14,73;3;0;4,86;TRUE
1938;4;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Broomfield;Colorado;80020;West;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;19,968;2;0,7;-13,31;FALSE
1939;4;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Broomfield;Colorado;80020;West;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";33,488;7;0,2;-1,26;FALSE
1940;4;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Broomfield;Colorado;80020;West;OFF-BI-10001634;Office Supplies;Binders;Wilson Jones Active Use Binders;8,736;4;0,7;-6,12;FALSE
1941;4;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Broomfield;Colorado;80020;West;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;662,88;3;0,2;74,57;TRUE
1942;3;First Class;CP-12085;Cathy Prescott;Corporate;United States;Quincy;Illinois;62301;Central;OFF-LA-10004544;Office Supplies;Labels;Avery 505;47,36;4;0,2;17,76;TRUE
1943;3;First Class;CP-12085;Cathy Prescott;Corporate;United States;Quincy;Illinois;62301;Central;OFF-ST-10004507;Office Supplies;Storage;Advantus Rolling Storage Box;27,44;2;0,2;2,4;TRUE
1944;3;First Class;CP-12085;Cathy Prescott;Corporate;United States;Quincy;Illinois;62301;Central;OFF-BI-10002012;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;3,24;9;0,8;-5,18;FALSE
1945;6;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Carrollton;Texas;75007;Central;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;95,968;4;0,2;26,39;TRUE
1946;6;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Carrollton;Texas;75007;Central;OFF-PA-10000809;Office Supplies;Paper;Xerox 206;10,368;2;0,2;3,63;TRUE
1947;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;OFF-AR-10000658;Office Supplies;Art;Newell 324;23,1;2;0;6,47;TRUE
1948;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;FUR-FU-10001196;Furniture;Furnishings;DAX Cubicle Frames - 8x10;11,54;2;0;3,46;TRUE
1949;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;254,526;1;0,4;-93,33;FALSE
1950;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;12,98;1;0;3,76;TRUE
1951;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;OFF-BI-10004970;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";26,432;8;0,2;8,92;TRUE
1952;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;TEC-PH-10003885;Technology;Phones;Cisco SPA508G;197,97;3;0;57,41;TRUE
1953;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;OFF-LA-10001641;Office Supplies;Labels;Avery 518;18,9;6;0;9,07;TRUE
1954;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;1282,41;5;0,1;213,74;TRUE
1955;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;OFF-AR-10004582;Office Supplies;Art;BIC Brite Liner Grip Highlighters;4,92;3;0;2,21;TRUE
1956;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;TEC-AC-10002842;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;238;2;0;38,08;TRUE
1957;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;TEC-AC-10000109;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;167,97;3;0;40,31;TRUE
1958;4;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;OFF-PA-10003893;Office Supplies;Paper;Xerox 1962;17,12;4;0;7,7;TRUE
1959;5;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-BI-10003669;Office Supplies;Binders;3M Organizer Strips;16,2;3;0;7,78;TRUE
1960;5;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-AP-10004785;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;33,99;3;0;14,62;TRUE
1961;5;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;TEC-AC-10003023;Technology;Accessories;Logitech G105 Gaming Keyboard;296,85;5;0;53,43;TRUE
1962;5;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;TEC-AC-10002217;Technology;Accessories;Imation Clip USB flash drive - 8 GB;112,8;6;0;6,77;TRUE
1963;5;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-BI-10002954;Office Supplies;Binders;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;13,71;3;0;6,58;TRUE
1964;5;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-PA-10002586;Office Supplies;Paper;Xerox 1970;24,9;5;0;11,7;TRUE
1965;5;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-ST-10000025;Office Supplies;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;286,29;3;0;17,18;TRUE
1966;5;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-AP-10003281;Office Supplies;Appliances;Acco 6 Outlet Guardian Standard Surge Suppressor;24,18;2;0;7,25;TRUE
1967;7;Standard Class;DB-13210;Dean Braden;Consumer;United States;Paterson;New Jersey;7501;East;TEC-PH-10002103;Technology;Phones;Jabra SPEAK 410;281,97;3;0;78,95;TRUE
1968;7;Standard Class;DB-13210;Dean Braden;Consumer;United States;Paterson;New Jersey;7501;East;OFF-SU-10000898;Office Supplies;Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";69,5;5;0;20,16;TRUE
1969;7;Standard Class;DB-13210;Dean Braden;Consumer;United States;Paterson;New Jersey;7501;East;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;166,44;3;0;79,89;TRUE
1970;6;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Tulsa;Oklahoma;74133;Central;TEC-AC-10004659;Technology;Accessories;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";291,96;4;0;102,19;TRUE
1971;5;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Chicago;Illinois;60623;Central;OFF-AR-10004752;Office Supplies;Art;Blackstonian Pencils;6,408;3;0,2;0,64;TRUE
1972;5;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Chicago;Illinois;60623;Central;TEC-AC-10004659;Technology;Accessories;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";408,744;7;0,2;76,64;TRUE
1973;5;Standard Class;JD-16015;Joy Daniels;Consumer;United States;Chicago;Illinois;60610;Central;OFF-BI-10001249;Office Supplies;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;5,104;4;0,8;-8,68;FALSE
1974;5;Standard Class;JD-16015;Joy Daniels;Consumer;United States;Chicago;Illinois;60610;Central;OFF-FA-10003059;Office Supplies;Fasteners;Assorted Color Push Pins;2,896;2;0,2;0,47;TRUE
1975;5;Standard Class;JD-16015;Joy Daniels;Consumer;United States;Chicago;Illinois;60610;Central;TEC-AC-10002718;Technology;Accessories;Belkin Standard 104 key USB Keyboard;35,016;3;0,2;-2,19;FALSE
1976;2;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Montgomery;Alabama;36116;South;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;275,97;3;0;11,04;TRUE
1977;2;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Montgomery;Alabama;36116;South;TEC-PH-10002352;Technology;Phones;Avaya IP Phone 1140E VoIP phone;1394,95;5;0;362,69;TRUE
1978;2;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Montgomery;Alabama;36116;South;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;545,88;6;0;70,96;TRUE
1979;4;Standard Class;AA-10375;Allen Armold;Consumer;United States;Salem;Oregon;97301;West;OFF-AR-10000127;Office Supplies;Art;Newell 321;5,248;2;0,2;0,59;TRUE
1980;0;Same Day;KT-16465;Kean Takahito;Consumer;United States;Glendale;Arizona;85301;West;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;933,536;4;0,2;105,02;TRUE
1981;0;Same Day;KT-16465;Kean Takahito;Consumer;United States;Glendale;Arizona;85301;West;OFF-ST-10001228;Office Supplies;Storage;Fellowes Personal Hanging Folder Files, Navy;42,976;4;0,2;4,3;TRUE
1982;2;Second Class;MM-18280;Muhammed MacIntyre;Corporate;United States;Columbus;Georgia;31907;South;OFF-BI-10004187;Office Supplies;Binders;Staples;3,76;2;0;1,8;TRUE
1983;6;Standard Class;NG-18430;Nathan Gelder;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;TEC-PH-10003811;Technology;Phones;Jabra Supreme Plus Driver Edition Headset;479,96;4;0;134,39;TRUE
1984;2;Second Class;LW-16825;Laurel Workman;Corporate;United States;Brentwood;California;94513;West;OFF-AP-10000240;Office Supplies;Appliances;Belkin F9G930V10-GRY 9 Outlet Surge;320,88;6;0;93,06;TRUE
1985;2;Second Class;LW-16825;Laurel Workman;Corporate;United States;Brentwood;California;94513;West;FUR-FU-10001940;Furniture;Furnishings;Staples;23,88;3;0;10,51;TRUE
1986;2;Second Class;LW-16825;Laurel Workman;Corporate;United States;Brentwood;California;94513;West;OFF-PA-10000575;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;26,76;4;0;12,31;TRUE
1987;2;First Class;CB-12415;Christy Brittain;Consumer;United States;Columbus;Ohio;43229;East;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;1439,976;4;0,4;192;TRUE
1988;4;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;OFF-BI-10002393;Office Supplies;Binders;Binder Posts;17,22;3;0;7,92;TRUE
1989;4;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;FUR-TA-10002855;Furniture;Tables;Bevis Round Conference Table Top & Single Column Base;1024,38;7;0;215,12;TRUE
1990;4;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;OFF-EN-10000781;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";26,22;3;0;12,32;TRUE
1991;4;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;17,34;3;0;8,5;TRUE
1992;4;Standard Class;CB-12415;Christy Brittain;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10004970;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";4,956;4;0,7;-3,8;FALSE
1993;7;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Springfield;Oregon;97477;West;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;71,04;6;0,2;26,64;TRUE
1994;7;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Springfield;Oregon;97477;West;OFF-AR-10002257;Office Supplies;Art;Eldon Spacemaker Box, Quick-Snap Lid, Clear;5,344;2;0,2;0,73;TRUE
1995;7;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Springfield;Oregon;97477;West;OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;11,304;3;0,2;-2,12;FALSE
1996;2;Second Class;JS-16030;Joy Smith;Consumer;United States;Houston;Texas;77036;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;294,62;5;0,8;-766,01;FALSE
1997;2;Second Class;JS-16030;Joy Smith;Consumer;United States;Houston;Texas;77036;Central;FUR-FU-10004020;Furniture;Furnishings;Advantus Panel Wall Acrylic Frame;8,752;4;0,6;-3,72;FALSE
1998;3;First Class;ND-18460;Neil Ducich;Corporate;United States;Chesapeake;Virginia;23320;South;OFF-LA-10002787;Office Supplies;Labels;Avery 480;15;4;0;7,2;TRUE
1999;3;First Class;ND-18460;Neil Ducich;Corporate;United States;Chesapeake;Virginia;23320;South;TEC-PH-10003645;Technology;Phones;Aastra 57i VoIP phone;161,61;1;0;42,02;TRUE
2000;3;First Class;ND-18460;Neil Ducich;Corporate;United States;Chesapeake;Virginia;23320;South;TEC-PH-10001615;Technology;Phones;AT&T CL82213;144,95;5;0;42,04;TRUE
2001;7;Standard Class;LW-17215;Luke Weiss;Consumer;United States;Pasadena;California;91104;West;TEC-AC-10001767;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;199,95;5;0;21,99;TRUE
2002;7;Standard Class;LW-17215;Luke Weiss;Consumer;United States;Pasadena;California;91104;West;OFF-AR-10001221;Office Supplies;Art;Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color;41,86;7;0;14,23;TRUE
2003;3;Second Class;JW-15955;Joni Wasserman;Consumer;United States;Louisville;Kentucky;40214;South;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;95,94;3;0;9,59;TRUE
2004;3;Second Class;JW-15955;Joni Wasserman;Consumer;United States;Louisville;Kentucky;40214;South;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;304,45;5;0;76,11;TRUE
2005;7;Standard Class;SC-20050;Sample Company A;Home Office;United States;Lubbock;Texas;79424;Central;OFF-BI-10004738;Office Supplies;Binders;Flexible Leather- Look Classic Collection Ring Binder;11,364;3;0,8;-17,05;FALSE
2006;4;Standard Class;RW-19630;Rob Williams;Corporate;United States;Columbia;Missouri;65203;Central;OFF-AR-10000034;Office Supplies;Art;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;29,68;7;0;11,58;TRUE
2007;4;Standard Class;RW-19630;Rob Williams;Corporate;United States;Columbia;Missouri;65203;Central;TEC-AC-10000290;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;47,53;7;0;16,16;TRUE
2008;1;First Class;CM-12190;Charlotte Melton;Consumer;United States;Chicago;Illinois;60623;Central;FUR-BO-10003034;Furniture;Bookcases;O'Sullivan Elevations Bookcase, Cherry Finish;183,372;2;0,3;-36,67;FALSE
2009;6;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Johnson City;Tennessee;37604;South;OFF-AR-10001315;Office Supplies;Art;Newell 310;4,224;3;0,2;0,48;TRUE
2010;6;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Johnson City;Tennessee;37604;South;OFF-AP-10002118;Office Supplies;Appliances;"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";333,056;2;0,2;29,14;TRUE
2011;6;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Johnson City;Tennessee;37604;South;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;24,896;4;0,2;7,78;TRUE
2012;0;Same Day;SC-20800;Stuart Calhoun;Consumer;United States;Houston;Texas;77041;Central;TEC-AC-10001606;Technology;Accessories;Logitech Wireless Performance Mouse MX for PC and Mac;159,984;2;0,2;36;TRUE
2013;0;Same Day;SC-20800;Stuart Calhoun;Consumer;United States;Houston;Texas;77041;Central;OFF-ST-10000943;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;46,344;3;0,2;4,63;TRUE
2014;5;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Auburn;Alabama;36830;South;FUR-CH-10001854;Furniture;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;350,98;1;0;84,24;TRUE
2015;5;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Auburn;Alabama;36830;South;OFF-PA-10000533;Office Supplies;Paper;Southworth Parchment Paper & Envelopes;13,08;2;0;6,02;TRUE
2016;5;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Auburn;Alabama;36830;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;900,08;4;0;117,01;TRUE
2017;4;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;San Bernardino;California;92404;West;OFF-BI-10000088;Office Supplies;Binders;GBC Imprintable Covers;17,568;2;0,2;6,37;TRUE
2018;4;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;San Bernardino;California;92404;West;OFF-LA-10000240;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters by Universal;14,62;2;0;6,87;TRUE
2019;4;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;San Bernardino;California;92404;West;OFF-SU-10001165;Office Supplies;Supplies;Acme Elite Stainless Steel Scissors;33,36;4;0;8,67;TRUE
2020;4;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;San Bernardino;California;92404;West;OFF-PA-10002749;Office Supplies;Paper;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;40,14;6;0;19,67;TRUE
2021;2;First Class;RH-19510;Rick Huthwaite;Home Office;United States;Providence;Rhode Island;2908;East;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;1606,23;9;0;481,87;TRUE
2022;2;First Class;RH-19510;Rick Huthwaite;Home Office;United States;Providence;Rhode Island;2908;East;OFF-PA-10002377;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";17,04;3;0;7,67;TRUE
2023;2;First Class;RH-19510;Rick Huthwaite;Home Office;United States;Providence;Rhode Island;2908;East;OFF-BI-10004826;Office Supplies;Binders;JM Magazine Binder;49,53;3;0;23,77;TRUE
2024;2;First Class;RH-19510;Rick Huthwaite;Home Office;United States;Providence;Rhode Island;2908;East;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;872,32;4;0;244,25;TRUE
2025;2;Second Class;GM-14500;Gene McClure;Consumer;United States;Fresno;California;93727;West;OFF-BI-10002867;Office Supplies;Binders;GBC Recycled Regency Composition Covers;239,12;5;0,2;77,71;TRUE
2026;2;First Class;MC-17275;Marc Crier;Consumer;United States;Seattle;Washington;98103;West;FUR-BO-10004409;Furniture;Bookcases;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;141,96;2;0;39,75;TRUE
2027;2;Second Class;VM-21685;Valerie Mitchum;Home Office;United States;Lancaster;California;93534;West;OFF-BI-10002225;Office Supplies;Binders;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";33,024;2;0,2;11,56;TRUE
2028;2;Second Class;VM-21685;Valerie Mitchum;Home Office;United States;Lancaster;California;93534;West;OFF-BI-10001989;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;67,136;4;0,2;23,5;TRUE
2029;4;Standard Class;GP-14740;Guy Phonely;Corporate;United States;Leominster;Massachusetts;1453;East;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";14,73;3;0;6,92;TRUE
2030;4;Standard Class;GP-14740;Guy Phonely;Corporate;United States;Leominster;Massachusetts;1453;East;OFF-ST-10001172;Office Supplies;Storage;Tennsco Lockers, Sand;104,9;5;0;25,18;TRUE
2031;4;Standard Class;GP-14740;Guy Phonely;Corporate;United States;Leominster;Massachusetts;1453;East;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;61,04;4;0;30,52;TRUE
2032;4;Standard Class;GP-14740;Guy Phonely;Corporate;United States;Leominster;Massachusetts;1453;East;OFF-PA-10001274;Office Supplies;Paper;Loose Memo Sheets;10,95;3;0;5,15;TRUE
2033;4;Standard Class;GB-14530;George Bell;Corporate;United States;Fort Worth;Texas;76106;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;9,392;2;0,2;3,29;TRUE
2034;4;Standard Class;GB-14530;George Bell;Corporate;United States;Fort Worth;Texas;76106;Central;OFF-AR-10000475;Office Supplies;Art;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;9,328;1;0,2;0,82;TRUE
2035;4;Standard Class;CT-11995;Carol Triggs;Consumer;United States;Rochester;Minnesota;55901;Central;OFF-BI-10002976;Office Supplies;Binders;ACCOHIDE Binder by Acco;8,26;2;0;3,88;TRUE
